"author","year","journal","species","other_var_name","other_var_value","other_var_units","label","label_class","label_depth","label_pool","date","season","plot","d18O_permil_source","d2H_permil_source","OBS1","OBS2","OBS3"
"Beyer",2016,"Journal of Hydrology","several","not applicable",9999999,"not applicable","Soil_deep","soil","deep","bulk",99999999,"NA","NA",-10.9472,-76.8293,"NA","NA","NA"
"Beyer",2016,"Journal of Hydrology","several","not applicable",9999999,"not applicable","Groundwater_shallow","groundwater","shallow","not applicable",99999999,"NA","NA",-6.58999,-49.187,"NA","NA","NA"
"Beyer",2016,"Journal of Hydrology","several","not applicable",9999999,"not applicable","Groundwater_shallow","groundwater","shallow","not applicable",99999999,"NA","NA",-6.7253,-49.187,"NA","NA","NA"
"Beyer",2016,"Journal of Hydrology","several","not applicable",9999999,"not applicable","Groundwater_shallow","groundwater","shallow","not applicable",99999999,"NA","NA",-8.07848,-57.3171,"NA","NA","NA"
"Beyer",2016,"Journal of Hydrology","several","not applicable",9999999,"not applicable","Groundwater_shallow","groundwater","shallow","not applicable",99999999,"NA","NA",-7.72666,-56.0976,"NA","NA","NA"
"Beyer",2016,"Journal of Hydrology","several","not applicable",9999999,"not applicable","Groundwater_shallow","groundwater","shallow","not applicable",99999999,"NA","NA",-8.86333,-59.7561,"NA","NA","NA"
"Beyer",2016,"Journal of Hydrology","several","not applicable",9999999,"not applicable","Groundwater_shallow","groundwater","shallow","not applicable",99999999,"NA","NA",-6.48173,-48.374,"NA","NA","NA"
"Beyer",2016,"Journal of Hydrology","several","not applicable",9999999,"not applicable","Groundwater_deep","groundwater","deep","not applicable",99999999,"NA","NA",-6.31935,-49.5935,"NA","NA","NA"
"Beyer",2016,"Journal of Hydrology","several","not applicable",9999999,"not applicable","Groundwater_deep","groundwater","deep","not applicable",99999999,"NA","NA",-7.6184,-56.5041,"NA","NA","NA"
"Beyer",2016,"Journal of Hydrology","several","not applicable",9999999,"not applicable","Groundwater_deep","groundwater","deep","not applicable",99999999,"NA","NA",-8.29499,-62.6016,"NA","NA","NA"
"Beyer",2016,"Journal of Hydrology","several","not applicable",9999999,"not applicable","Groundwater_deep","groundwater","deep","not applicable",99999999,"NA","NA",-8.83627,-63.0081,"NA","NA","NA"
"Beyer",2016,"Journal of Hydrology","several","not applicable",9999999,"not applicable","Groundwater_deep","groundwater","deep","not applicable",99999999,"NA","NA",-9.21516,-64.6341,"NA","NA","NA"
"Beyer",2016,"Journal of Hydrology","several","not applicable",9999999,"not applicable","Groundwater_deep","groundwater","deep","not applicable",99999999,"NA","NA",-8.99865,-64.6341,"NA","NA","NA"
"Beyer",2016,"Journal of Hydrology","several","not applicable",9999999,"not applicable","Groundwater_deep","groundwater","deep","not applicable",99999999,"NA","NA",-8.72801,-64.2276,"NA","NA","NA"
"Beyer",2016,"Journal of Hydrology","several","not applicable",9999999,"not applicable","Groundwater_deep","groundwater","deep","not applicable",99999999,"NA","NA",-8.59269,-63.8211,"NA","NA","NA"
"Beyer",2016,"Journal of Hydrology","several","not applicable",9999999,"not applicable","Groundwater_deep","groundwater","deep","not applicable",99999999,"NA","NA",-8.83627,-62.1951,"NA","NA","NA"
"Beyer",2016,"Journal of Hydrology","several","not applicable",9999999,"not applicable","Groundwater_deep","groundwater","deep","not applicable",99999999,"NA","NA",-9.1069,-65.4472,"NA","NA","NA"
"Beyer",2016,"Journal of Hydrology","several","not applicable",9999999,"not applicable","Groundwater_deep","groundwater","deep","not applicable",99999999,"NA","NA",-9.29635,-65.4472,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",0.51133611,9.67532192,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",0.98671965,8.2188921,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",0.78419957,3.18330075,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",0.42053036,2.19556118,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",0.02046237,4.03271217,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-0.305565,3.19716544,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-0.2543135,5.94460499,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",0.19757979,8.22893205,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-0.5804046,4.95638732,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-0.6436722,3.43047469,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-0.6826845,-0.0041435,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-0.4450406,-0.8468616,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-0.5200374,-0.464228,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",0.05606434,-0.7005652,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-0.6709553,-1.9126896,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-0.9589584,-1.6800178,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-0.709139,-3.3625855,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-0.8845672,-3.5130254,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-1.0226722,-4.2746271,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-0.7979368,-6.0332115,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-1.1734308,-5.3414113,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-0.9980026,-5.1909715,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-1.2603481,-3.5082444,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-1.4101186,-2.208629,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-1.4611151,-4.3453848,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-1.57471,-6.4050083,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-1.6254515,-7.9310803,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-1.463155,-9.230855,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-1.6884323,-8.7699737,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-1.8630317,-6.9356912,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-1.9119884,-4.1869768,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-2.1514173,-7.6190451,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-1.826633,-9.7605818,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-2.1022375,-9.8334112,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-2.0268901,-9.3763546,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-2.0275275,-10.903064,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-2.3792125,-13.188666,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-2.341252,-12.273118,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-2.2918491,-13.953136,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-2.0281331,-12.353438,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-2.4427989,-15.477933,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-2.7684119,-15.321119,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-2.98094,-14.326049,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-3.2460265,-19.208172,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201207,"wet","LUQ",-4.0994858,-23.243115,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201207,"wet","LUQ",-2.0357826,-0.6739514,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201207,"wet","LUQ",-2.0737113,-1.5131635,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201207,"wet","LUQ",-1.9612639,-2.201617,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201207,"wet","LUQ",-1.7485763,-2.81501,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201207,"wet","LUQ",-2.3626068,-3.4178849,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201207,"wet","LUQ",-2.3254749,-4.4870596,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201207,"wet","LUQ",-2.5133653,-4.4846692,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201207,"wet","LUQ",-2.5011262,-5.1718478,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201207,"wet","LUQ",-2.5889359,-5.4760741,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201207,"wet","LUQ",-2.2637372,-6.6252497,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201207,"wet","LUQ",-2.6279801,-8.9870278,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201207,"wet","LUQ",-3.1419298,-9.8965195,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201207,"wet","LUQ",-3.1550614,-11.346734,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201207,"wet","LUQ",-3.1166546,-9.3624899,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201207,"wet","LUQ",-3.0540245,-9.3632867,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201207,"wet","LUQ",-3.0788853,-8.9049552,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201207,"wet","LUQ",-2.9784858,-8.4482172,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201207,"wet","LUQ",-2.9285729,-8.9068675,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201207,"wet","LUQ",-2.8787238,-9.5181888,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201207,"wet","LUQ",-2.9792189,-10.203933,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201207,"wet","LUQ",-2.8789469,-10.052537,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-1.9352875,0.01179295,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-1.8977732,-0.1413561,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",0,-1.6683843,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",0,-2.0448026,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-2.3746228,-2.196358,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-2.5998683,-1.6591411,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-2.0239578,-2.3534911,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-2.1365327,-1.9703795,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-2.1870193,-2.8857677,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-1.9992563,-3.1935001,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-2.1872424,-3.420116,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-2.1372657,-3.7260954,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-2.2626216,-3.9535081,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-2.4755004,-3.798128,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-2.6260677,-4.4068994,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-2.4386235,-5.4779865,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-2.4515958,-6.5465237,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-2.4518826,-7.233543,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-2.9156007,-7.8383303,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-3.118057,-12.721251,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-3.1553483,-12.033753,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-3.3686414,-12.870734,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-3.5571374,-14.318718,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-3.5831456,-16.608463,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Stream","stream","not applicable","not applicable",201207,"wet","LUQ",-4.0469912,-17.518593,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Rain","precipitation","not applicable","not applicable",201207,"wet","LUQ",-3.0630421,-13.69898,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-0.2133891,5.10309278,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-0.2133891,3.17010309,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-0.5271967,4.09793814,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-0.6150628,2.08762887,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-1.1046025,-2.3195876,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-1.0167364,-4.871134,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-1.2175732,-7.8865979,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-1.5188285,-9.8969072,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-1.8075314,-7.6546392,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-1.8200837,-5.8762887,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-1.3430962,-1.2371134,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-1.2301255,-0.3865979,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-1.6317992,0.92783505,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-1.9832636,-1.7010309,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-2.0711297,-3.3247423,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-2.1213389,-5.1030928,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-2.3849372,-7.3453608,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-2.3723849,-8.5051546,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-2.2845188,-10.438144,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-2.4225941,-10.902062,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-2.1715481,-12.216495,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-2.5983264,-13.840206,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-2.4100418,-14.690722,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-2.9246862,-11.984536,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-3.0251046,-11.28866,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-3.3514644,-15,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Soil","soil","unknown","bulk",201302,"dry","LUQ",-3.3640167,-22.345361,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201302,"dry","LUQ",-1.41841,5.79896907,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201302,"dry","LUQ",-1.6443515,2.08762887,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201302,"dry","LUQ",-2.4853556,-3.7886598,"NA","NA","NA"
"Evaristo",2016,"Hydrological Processes","Swietenia macrophylla","not applicable",9999999,"not applicable","Groundwater","groundwater","unknown","not applicable",201302,"dry","LUQ",-2.5104603,-5.4123711,"NA","NA","NA"
